id,crossing_id,captured_at,interval_minutes,total_vehicles,cars,motorcycles,buses,trucks,lane_breakdown,fps
66,5,2026-05-05 00:47:41.45416+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
67,5,2026-05-05 00:57:33.593086+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
68,5,2026-05-05 14:11:45.991334+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7.5
69,5,2026-05-05 14:16:47.627043+02,5,1,0,0,0,1,"{""Kafasan L1"": {""total"": 1, ""by_type"": {""truck"": 1}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",3
70,5,2026-05-05 14:22:10.967032+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
71,5,2026-05-05 14:28:35.969816+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
72,5,2026-05-05 14:34:22.138589+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
73,5,2026-05-05 14:50:07.660011+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",5.5
74,5,2026-05-05 15:05:53.125412+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
75,5,2026-05-05 15:21:53.990238+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
76,5,2026-05-05 15:37:39.895326+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
77,5,2026-05-05 15:53:24.933107+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
78,5,2026-05-05 16:02:55.235021+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
79,5,2026-05-05 16:08:11.4164+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
80,5,2026-05-05 16:13:31.542056+02,5,2,2,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Kafasan L3"": {""total"": 1, ""by_type"": {""car"": 1}}}",0.5
81,5,2026-05-05 16:18:31.647672+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7.5
82,5,2026-05-05 16:23:31.747372+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7.5
83,5,2026-05-05 16:28:31.847722+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7
84,5,2026-05-05 16:33:33.132138+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
85,5,2026-05-05 16:38:33.238529+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7.5
86,5,2026-05-05 16:43:55.992591+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
87,5,2026-05-05 16:48:56.034933+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7
88,5,2026-05-05 16:54:21.325467+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
89,5,2026-05-05 16:59:21.440945+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7
90,5,2026-05-05 17:04:21.500414+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7
91,5,2026-05-05 17:09:26.518029+02,5,1,1,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 1, ""by_type"": {""car"": 1}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
92,5,2026-05-05 17:37:19.658596+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7.5
93,5,2026-05-05 17:42:19.722537+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7.5
94,5,2026-05-05 17:47:19.780106+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7
95,5,2026-05-05 17:52:19.889477+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7
96,5,2026-05-05 17:57:19.919998+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7.5
97,5,2026-05-05 18:02:20.014647+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",6.5
98,5,2026-05-05 18:07:27.337587+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",0.5
99,5,2026-05-05 18:12:27.394809+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7
100,5,2026-05-05 18:17:27.533723+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",6
101,5,2026-05-05 18:22:27.705106+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",5.5
102,5,2026-05-05 18:27:27.74614+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7
103,5,2026-05-05 18:45:37.922576+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",6.5
104,5,2026-05-05 18:50:37.929857+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7
105,5,2026-05-05 18:55:38.03984+02,5,0,0,0,0,0,"{""Kafasan L1"": {""total"": 0, ""by_type"": {}}, ""Kafasan L2"": {""total"": 0, ""by_type"": {}}, ""Kafasan L3"": {""total"": 0, ""by_type"": {}}}",7
